"Created-At";"From-User";"From-User-Id";"To-User";"To-User-Id";"Language";"Source";"Text";"Geo-Location-Latitude";"Geo-Location-Longitude";"Retweet-Count";"Id"
11/10/19 6:48 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Pronto
Agora tão elegendo o Otero o craque do jogo kkkkkk
Meu Deus eu devo tá maluco msm";;;0;"1193631644164464642"
11/10/19 6:48 PM;"Elen Mourão";"1047546457635606529";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @Alanghani: Lula, claramente, incitou à violência e ao terrorismo, ao dizer que o Brasil precisa seguir o exemplo do Chile. É o suficien…";;;1456;"1193631619472596994"
11/10/19 6:48 PM;"ƒ?s";"1029849437827411968";"samir__mourao";"2733716601";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@samir__mourao pq?";;;0;"1193631549058682882"
11/10/19 6:48 PM;"el mourão $";"833728532404658176";;"-1";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @Ngc_Borges: Ngc Borges !!!!";;;38;"1193631452606476299"
11/10/19 6:47 PM;"Fabiana David";"915875123734962177";"Cecillia";"14499351";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@Cecillia Vem Mourão! Assume logo essa bagaça";;;0;"1193631377721380865"
11/10/19 6:47 PM;"Elen Mourão";"1047546457635606529";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @JrLandulpho: Trecho da CPMI das fake news onde o @allantercalivre
 desmascara a esquerda ao ser perguntado qual seria a solução p/ o pr…";;;46;"1193631293608738817"
11/10/19 6:46 PM;"Bolsominion???";"1086960839293390848";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @RenovaMidia: #SemanaRENOVA

O general Hamilton Mourão declarou:

'O #Amapá é uma ilha. Não está efetivamente integrado ao território na…";;;334;"1193631089182625794"
11/10/19 6:44 PM;"Elen Mourão";"1047546457635606529";"gleisi";"31139434";"en";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@gleisi Crazy Hoffman.";;;0;"1193630633588928513"
11/10/19 6:44 PM;"Ritinha?";"1056551790232199169";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"Não posso mm contar com ninguém";;;0;"1193630511752716293"
11/10/19 6:44 PM;"Elen Mourão";"1047546457635606529";"gilmarmendes";"859495277031501824";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@gilmarmendes Sua hora chegará.";;;0;"1193630482329673736"
11/10/19 6:43 PM;"Bambina";"1934635580";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @RenovaMidia: #SemanaRENOVA

O general Hamilton Mourão declarou:

'O #Amapá é uma ilha. Não está efetivamente integrado ao território na…";;;334;"1193630345893220354"
11/10/19 6:43 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";"nandu_mourao";"3050375259";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Agr além de balançar os bracinhos tbm ta fazendo cera kkkk";;;0;"1193630165894610945"
11/10/19 6:42 PM;"Elen Mourão";"1047546457635606529";"LulaOficial";"2670726740";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@LulaOficial Vai sonhando..";;;0;"1193630151738826752"
11/10/19 6:42 PM;"Elen Mourão";"1047546457635606529";"LulaOficial";"2670726740";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@LulaOficial Incitação à violência é crime, tinhoso.";;;0;"1193630059875225600"
11/10/19 6:42 PM;"vera araujo";"705051194415308800";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @alencar_djalma: URGENTE urgentissimo, SOS SOCORRO CHAMEM O EDUARDO BOLSONARO, O FLAVIO, O N.03 E O 04, HELENO, ARCEPIPES, MOURAO, PORTE…";;;4;"1193629958645702656"
11/10/19 6:41 PM;"Emilia Belitardo";"2825577350";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @HGabrielaRM: General Mourão: “O Estado de Direito é um dos pilares da nossa civilização, assegurando que a lei seja aplicada igualmente…";;;22;"1193629870355603456"
11/10/19 6:41 PM;"Liorcino Mendes";"40384921";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"As denúncias de que  Mourão, Heleno ,  Bolsonaro e Mouro estão por trás da organização do Golpe Militar na Bolívia precisam de uma investigação rápida. Não podemos conviver com outra ditadura militar na América Latina.";;;0;"1193629767150555136"
11/10/19 6:40 PM;"Guilherme Carvalho";"1096421254750445568";"mourao_12";"725245085089169408";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@mourao_12 Desculpa lá não te agradar vou tentar melhorar para que seja do teu agrado";;;0;"1193629645805109249"
11/10/19 6:40 PM;"Dan S. Reznik ?";"16728586";"BlogDoPim";"52849416";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@BlogDoPim de fato algo nao cheira bem nestes eventos. pq JMB se voltou contra witzel? pq este diz q saber algo q vai tornar JMB inelegivel? estes fatos têm q ser esclarecidos, dôa quem doer. votei no JMB e gosto dele na presidencia, mas se a tese de FMB for confirmada tem q entrar Mourão!";;;0;"1193629629053059074"
11/10/19 6:40 PM;"#casa58QUEMESTAVALÁ???";"1145176029079756801";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"URGENTE urgentissimo, SOS SOCORRO CHAMEM O EDUARDO BOLSONARO, O FLAVIO, O N.03 E O 04, HELENO, ARCEPIPES, MOURAO, PORTEIRO, ADELIO, MICHELIS, DALTAN, E NAO ESQUECAM O HIPER MORO, CHAMA A JOICE, FROTA, VALDIR, PSL, CARLA. SOCORROOO convoquem o AI-5, OLHA A RADICALIZACAO DA DIREITA https://t.co/xWsx2I8Ym6";;;4;"1193629594429087747"
11/10/19 6:40 PM;"&re";"265393673";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @HGabrielaRM: General Mourão: “O Estado de Direito é um dos pilares da nossa civilização, assegurando que a lei seja aplicada igualmente…";;;22;"1193629441810980865"
11/10/19 6:40 PM;"Marlene";"118346753";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @ProfSergioFS: @GeneralMourao Mourão faz questão de mostrar que é tão desonesto e tosco quanto Bolsonaro.";;;7;"1193629430171746304"
11/10/19 6:39 PM;"???????";"1048269124449783810";"ritaa_mourao";"1056551790232199169";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"@ritaa_mourao já vou mana";;;0;"1193629396336304128"
11/10/19 6:39 PM;"Ritinha?";"1056551790232199169";"beatrizpsilv2";"1048269124449783810";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"@beatrizpsilv2 Vai me responder";;;0;"1193629348160573442"
11/10/19 6:39 PM;"Ritinha?";"1056551790232199169";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"RT @brunalcc10: No verão de 2019 estava na minha melhor fase, sentia me bem cmg mesma, agr está difícil isso acontecer https://t.co/0hDa9DO…";;;5;"1193629267923472385"
11/10/19 6:38 PM;"Se fere a minha existência : serei resistência??";"1011367170";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"RT @ProfSergioFS: @GeneralMourao Mourão faz questão de mostrar que é tão desonesto e tosco quanto Bolsonaro.";;;7;"1193629138390835206"
11/10/19 6:38 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";"depreatleticomg";"327071021";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@depreatleticomg Não e sacanagem não. Esse é o Mancine, fraco, desatualizado e fracassado. Esse é o verdadeiro Mancini";;;0;"1193629068148822018"
11/10/19 6:38 PM;"WAGNER MENDONÇA";"54649426";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @RenovaMidia: #SemanaRENOVA

O general Hamilton Mourão declarou:

'O #Amapá é uma ilha. Não está efetivamente integrado ao território na…";;;334;"1193629068069101569"
11/10/19 6:37 PM;"Virginia Sousa ??";"71387698";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @susanabra11: Estão sabendo que o Mourão vai ser impeachmado e/ou preso amanhã? Segundo os blogueiros de crachá do Planalto, é isso o qu…";;;11;"1193628751982202882"
11/10/19 6:36 PM;"Jenni ?";"1190795830233620486";"nathramoss25";"2387172549";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@nathramoss25 To no intervalo kkk";;;0;"1193628573808177153"
11/10/19 6:36 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";"nandu_mourao";"3050375259";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Olha isso, o marido joga com uma chuteira preta e uma branca.";;;0;"1193628480166125570"
11/10/19 6:36 PM;"Jenni ?";"1190795830233620486";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @nathramoss25: @Jenni_Mourao Ta na igreja mas nao larga o celular ne linda";;;1;"1193628444837457920"
11/10/19 6:35 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Que desgraça esse Otero, que jogador maldito, pq esses caras ficam tanto tempo no Atlético meu Deus???";;;0;"1193628391695699974"
11/10/19 6:35 PM;"Jenni ?";"1190795830233620486";;"-1";"da";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Miserere ?";;;0;"1193628377032404998"
11/10/19 6:35 PM;"Jenni ?";"1190795830233620486";;"-1";"de";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Eu hein";;;0;"1193628177056309249"
11/10/19 6:35 PM;"Jenni ?";"1190795830233620486";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"As pessoas acham que podem falar o que quiser e que somos obrigados a ouvir";;;0;"1193628150921609217"
11/10/19 6:34 PM;"Dan S. Reznik ?";"16728586";"BlogDoPim";"52849416";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@BlogDoPim sua tese está claríssima. agora, providencie provas pois se vc está correto, JMB nao pode continuar na presidência. Deixa Mourão entrar pra botar a casa em ordem. Se vc não estiver certo, vai dar uma M razoável pra vc.";;;0;"1193627979001274371"
11/10/19 6:33 PM;"Jenni ?";"1190795830233620486";;"-1";"es";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"To boladona";;;0;"1193627887871676416"
11/10/19 6:33 PM;"Jenni ?";"1190795830233620486";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Daqui a pouco tem cerco lá taquara";;;0;"1193627807299047424"
11/10/19 6:33 PM;"NATH ?";"2387172549";"Jenni_Mourao";"1190795830233620486";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@Jenni_Mourao Ta na igreja mas nao larga o celular ne linda";;;1;"1193627691913744385"
11/10/19 6:33 PM;"Marta";"767692135642632192";;"-1";"en";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @ataoxbianca420: our generation thinks it’s COOL NOT TO CARE. well, it’s not.
effort is cool. caring is cool. staying loyal is cool. try…";;;1903;"1193627670506065922"
11/10/19 6:32 PM;"RAMESOJALVES";"2835757684";"GeorgMarques";"40548874";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@GeorgMarques @_pinccc Nunca vimos o STF ser tão insultado ou ameaçado como durante o governo de Jair Bolsonaro e Mourão !????????????";;;0;"1193627617766903808"
11/10/19 6:32 PM;"Marta";"767692135642632192";;"-1";"en";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @abod_alnasr: Me after a mental breakdown https://t.co/OyGVcEsAOm";;;32273;"1193627555758252038"
11/10/19 6:32 PM;"Beatriz";"725245085089169408";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @goncas24: antes não gostava de dormir, agora é o ponto alto do meu dia https://t.co/iKl1VsmUfw";;;2923;"1193627528461721600"
11/10/19 6:32 PM;"Beatriz";"725245085089169408";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @93scc: o feed da lista c do liceu tá mm fixe";;;19;"1193627494819270657"
11/10/19 6:32 PM;"Marta";"767692135642632192";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @ataoxbianca420: both lol mal agradecidos. https://t.co/rLeRk4o7xF";;;88;"1193627467724083200"
11/10/19 6:31 PM;"Beatriz";"725245085089169408";;"-1";"en";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @tiago_pintoo15: When Julinho said 'bebo fico apaixonado' I really felt that shit";;;12;"1193627329932808193"
11/10/19 6:31 PM;"Beatriz";"725245085089169408";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @TeresaBastos7: mãe, queres ajuda? 
não, obrigada

((((5minutos))))

também ninguém faz nada, ninguém me ajuda 

://////////";;;24;"1193627290355355648"
11/10/19 6:31 PM;"Jenni ?";"1190795830233620486";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"To aqui na paróquia com a bia";;;1;"1193627139364573186"
11/10/19 6:31 PM;"Marta";"767692135642632192";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @biribinhar: Absolutamente qualquer pessoa: a

Eu bêbado: https://t.co/tEatBa1f6O";;;39935;"1193627137120571393"
11/10/19 6:30 PM;"Felipe.?";"215667578";"RenovaMidia";"1388402174";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@RenovaMidia Como assim o Amapá pode ser atraído para a França? Ficou muito vago a declaração do Mourao";;;0;"1193627010536558598"
11/10/19 6:29 PM;"Beatriz";"725245085089169408";;"-1";"fr";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @diogopipa99: Sempre quis comer aqueles croissants https://t.co/WBpAdM1O2T";;;3997;"1193626868320223232"
11/10/19 6:29 PM;"Pedro_henriqz";"1111388173060456448";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"General sendo general, aprende Mourão https://t.co/sO9lqGacdg";;;0;"1193626833155174400"
11/10/19 6:29 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";"Atletico";"90676816";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@Atletico Péssima idéia. E deixa a desgraça do Otero, jogador patético e inofensivo.";;;0;"1193626803472097281"
11/10/19 6:29 PM;"Beatriz";"725245085089169408";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @MariianaAlveess: mais uma memória desbloqueada! https://t.co/UkwIn1Lt27";;;8;"1193626796211748864"
11/10/19 6:29 PM;"Wallyson Macedo";"1059394630599487494";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @RenovaMidia: #SemanaRENOVA

O general Hamilton Mourão declarou:

'O #Amapá é uma ilha. Não está efetivamente integrado ao território na…";;;334;"1193626692721545216"
11/10/19 6:29 PM;"Marta";"767692135642632192";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @martaagrencho: consigo dormir em qualquer lugar , a qualquer hora , de qualquer forma https://t.co/g8DlyaGzPw";;;9857;"1193626687143137280"
11/10/19 6:28 PM;"Marry e Eu";"2733716601";"jorgizao";"1065630543251980289";"es";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@jorgizao me busca";;;0;"1193626597867343877"
11/10/19 6:28 PM;"Beatriz";"725245085089169408";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @Hugo71982553: É impressão minha ou parece que ele apanha um choque de cada vez que toca na coluna? https://t.co/DiMlpI77l8";;;18;"1193626525461024769"
11/10/19 6:27 PM;"Marta";"767692135642632192";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @_xavierperez13: “arroz é melhor que massa” https://t.co/BvaAabGSRM";;;3988;"1193626312977657856"
11/10/19 6:27 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";"PassarinhoBetim";"848228412";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@PassarinhoBetim Pô mas pra tirar o Cazares??? Sinceramente, tomara q eu esteja errado mas pra mim foi uma péssima idéia";;;0;"1193626264663408648"
11/10/19 6:27 PM;"Marta";"767692135642632192";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @nicealcobio: Penso em tudo menos em estudar xD está bonito está";;;12;"1193626141506121729"
11/10/19 6:26 PM;"Luiz Antonio Franco";"1063390476559093760";"BlogDoPim";"52849416";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@BlogDoPim Bolsonaro é um traidor canalha que acabou com a Lava Jato por ter rabo preso com o STF.  Bolsonaro não tem moral para continuar governando. Mourão tem que assumir urgentemente!!!";;;0;"1193626046953918465"
11/10/19 6:26 PM;"Beatriz";"725245085089169408";;"-1";"es";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Metes nojo https://t.co/y4SA1ey11H";;;0;"1193625900681703424"
11/10/19 6:25 PM;"Lalão Filho";"187559525";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @HGabrielaRM: General Mourão: “O Estado de Direito é um dos pilares da nossa civilização, assegurando que a lei seja aplicada igualmente…";;;22;"1193625755848257539"
11/10/19 6:25 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Kkkkkk que jogador patético esse Otero. Some do Atlético desgraça";;;0;"1193625680560427008"
11/10/19 6:25 PM;"Elmer";"3311441218";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @CarlosC30774652: Bye, Bye Bozo, Mourão, Moro e quadrilha! TSE determina que WhatsApp revele se empresas fizeram disparos massivos na el…";;;53;"1193625624595881987"
11/10/19 6:24 PM;"Schrödinger de Niterói";"33382415";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @passeram: Sou só eu ou maus alguém está sentindo uma 'vibe' de nova fase do #Golpe, onde se elimina Bozo, põe Mourão no Governo e culpa…";;;6;"1193625609248923655"
11/10/19 6:24 PM;"geraldo mourão";"952569049002774529";"Atletico";"90676816";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@Atletico Até agora nada de gol porra..";;;0;"1193625412569571328"
11/10/19 6:23 PM;"Silvino Margarido";"323302733";"Emily1SC";"1191693877490700289";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"@Emily1SC @SofiaGomezBR Tá com o rabi preso. Simples assim. 
Os Generais Mourão e Heleno já se expressaram muito bem. 
Quanto à famiglia Bolsonaro só lembro de pedido de desculpas pelo vídeo das hienas. 
Vamos cair na real";;;0;"1193625173615886336"
11/10/19 6:22 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";"Brunao13Galo";"786579779663327233";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@Brunao13Galo Briga, luta, ginga, rebola e não oferece perigo nenhum.";;;0;"1193624919227142144"
11/10/19 6:20 PM;"Beatriz";"725245085089169408";"vanialeitaoo";"1039569202447872000";"in";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@vanialeitaoo @janandrade03 E depois sun sun sudas";;;0;"1193624494759464961"
11/10/19 6:20 PM;"Anaí Licia Couto";"1147660449669951488";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @RenovaMidia: #SemanaRENOVA

O general Hamilton Mourão declarou:

'O #Amapá é uma ilha. Não está efetivamente integrado ao território na…";;;334;"1193624397279571968"
11/10/19 6:19 PM;"Angel_983";"1142072430657249282";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @RenovaMidia: #SemanaRENOVA

O general Hamilton Mourão declarou:

'O #Amapá é uma ilha. Não está efetivamente integrado ao território na…";;;334;"1193624201090998273"
11/10/19 6:18 PM;"Cris Mourão Santos";"1049439170345820161";;"-1";"en";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"This ia the point!!! https://t.co/L7EHk4l2je";;;0;"1193624098083082240"
11/10/19 6:18 PM;"Gabriela Mourão";"60807574";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"Vamo tirar um minutinho pra ver Periclão cantando Havana? Toma aí então https://t.co/Px1UqobYdz";;;0;"1193624037764804609"
11/10/19 6:17 PM;"crossfiteiro";"1065630543251980289";"samir__mourao";"2733716601";"und";"<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>";"@samir__mourao 17:30";;;0;"1193623840246640642"
11/10/19 6:17 PM;"Marry e Eu";"2733716601";"jorgizao";"1065630543251980289";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@jorgizao bora rio";;;0;"1193623774794600448"
11/10/19 6:17 PM;"Seu Virgílho";"1036109401281769472";"cadolline";"1172323374468517888";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@cadolline @samir__mourao Parecia muito cntg ela";;;0;"1193623675267887105"
11/10/19 6:17 PM;"Não sou a boneca Polly";"3318341697";"samir__mourao";"2733716601";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@samir__mourao Poxa, um cupuzinho cairia bem também. Na minha casa sempre tem cupú, mas hoje nao :(";;;0;"1193623653046464515"
11/10/19 6:15 PM;"Marry e Eu";"2733716601";"cadolline";"1172323374468517888";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@cadolline @omearanhasacana Calol, você é perfeita
eh isto";;;0;"1193623200632123394"
11/10/19 6:15 PM;"Tarcila";"938919259413106688";"samir__mourao";"2733716601";"fr";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@samir__mourao Aquela tour";;;0;"1193623166251393029"
11/10/19 6:14 PM;"fefe tronquinho ? 15/11";"58861651";"gyovanna_mourao";"1041007908";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@gyovanna_mourao @JulianaMeiira perfeitas af";;;0;"1193623064824684552"
11/10/19 6:14 PM;"calol chan";"1172323374468517888";"cadolline";"1172323374468517888";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@omearanhasacana @samir__mourao tá mentindo pra mim, fez isso com outra menina ela n te conhecia e te deixou no vácuo, aí tá falando que fui eu";;;0;"1193622998361751553"
11/10/19 6:14 PM;"JOANA?";"836480596733997056";"vanialeitaoo";"1039569202447872000";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"@vanialeitaoo @mourao_12 Caguei pro exame";;;0;"1193622974731051008"
11/10/19 6:14 PM;"Marry e Eu";"2733716601";"omearanhasacana";"1036109401281769472";"tr";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@omearanhasacana @cadolline ASUDFHAISHDFASDFAISFDASDF";;;0;"1193622961946857472"
11/10/19 6:14 PM;"Clássico no SporTV2 - 16h sábado!";"3050375259";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Otero pra mim nem é jogador de futebol. Ele é inofensivo e mascarado.";;;0;"1193622912705675264"
11/10/19 6:14 PM;"calol chan";"1172323374468517888";"omearanhasacana";"1036109401281769472";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@omearanhasacana @samir__mourao o Samir eu vi, muito lindo e querido ? vc né... Não vi";;;0;"1193622902387740673"
11/10/19 6:14 PM;"Cleber";"3130421673";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @CarlosC30774652: Bye, Bye Bozo, Mourão, Moro e quadrilha! TSE determina que WhatsApp revele se empresas fizeram disparos massivos na el…";;;53;"1193622859756834816"
11/10/19 6:13 PM;"Seu Virgílho";"1036109401281769472";"cadolline";"1172323374468517888";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@cadolline @samir__mourao olha ela se fazendo de doida";;;0;"1193622766857203718"
11/10/19 6:12 PM;"Patricia";"1034969694816616450";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @RenovaMidia: #SemanaRENOVA

O general Hamilton Mourão declarou:

'O #Amapá é uma ilha. Não está efetivamente integrado ao território na…";;;334;"1193622473402716161"
11/10/19 6:12 PM;"Gabriela Mourão";"60807574";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"Eu to tão cansada das 12h de maratona ontem que eu acho que só vou sair de casa de novo ano que vem. Socorro ??";;;0;"1193622457669828609"
11/10/19 6:11 PM;"Marry e Eu";"2733716601";"xilitex";"1029849437827411968";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@xilitex esse ultimo ep me deixou curioso dmsss pqp";;;0;"1193622333350719491"
11/10/19 6:11 PM;"BGregôlio";"979751452846510080";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @RenovaMidia: #SemanaRENOVA

O general Hamilton Mourão declarou:

'O #Amapá é uma ilha. Não está efetivamente integrado ao território na…";;;334;"1193622190819860481"
11/10/19 6:11 PM;"Elizeu Bolsonaro1??7??";"77362508";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @apyus: No mesmo 21 de maio, conforme publicado pela Folha, líderes do PT promovem uma videoconferência para ouvir a opinião de Lula que…";;;23;"1193622133659836417"
11/10/19 6:11 PM;"Marry e Eu";"2733716601";"_thezephyrsong";"938919259413106688";"en";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@_thezephyrsong 1 ano 4 meses";;;0;"1193622115389444096"
11/10/19 6:10 PM;"Marry e Eu";"2733716601";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"Suco de cupuaçu* https://t.co/KtUzxYStBq";;;0;"1193622052915335169"
